"","range","y_lower","y_upper","y","delta","language","predictor","psychometric"
"2962",6.52,-0.190841245723984,10.6234139737212,5.20596986665776,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2963",6.53,-0.292638372612888,10.4776731308475,5.08061176537664,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2964",6.54,-0.393461926157794,10.332578052009,4.95595095867253,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2965",6.55,-0.493309914861474,10.191878705984,4.83198887288924,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2966",6.56,-0.592180347087709,10.0127238840998,4.70872693450374,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2967",6.57,-0.690071231379232,9.767215759166,4.58616656982245,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2968",6.58,-0.786980576265709,9.52595696266686,4.46430920516158,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2969",6.59,-0.882906390120272,9.29307093200709,4.34315626699127,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2970",6.6,-0.982400391344772,9.1321643327423,4.22270918173005,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2971",6.61,-1.08313938403367,8.97152017879342,4.10296937569712,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2972",6.62,-1.20567738600077,8.81113899944803,3.98393827528494,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2973",6.63,-1.38261186583361,8.6510213239702,3.86561730686387,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2974",6.64,-1.55899716450182,8.49286515653244,3.74800789692112,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2975",6.65,-1.73483218129092,8.33587291038669,3.63111147168081,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2976",6.66,-1.91011581522732,8.19443739335523,3.51492945761102,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2977",6.67,-2.08484696542951,8.09439572531812,3.3994632810935,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2978",6.68,-2.25902453096445,7.99628388952625,3.28471436855861,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2979",6.69,-2.43264741109404,7.90048715175753,3.17068414625273,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2980",6.7,-2.60571450475978,7.80512407731743,3.05737404072456,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2981",6.71,-2.77822471125904,7.71019552504958,2.94478547818712,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2982",6.72,-2.95017692956034,7.61570235405744,2.8329198851639,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2983",6.73,-3.12157005881661,7.52164542329555,2.721778688003,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2984",6.74,-3.29240299814369,7.43661187193267,2.61136331308925,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2985",6.75,-3.46267464673443,7.38727213564949,2.50167518673541,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2986",6.76,-3.63338955737673,7.33897769095606,2.39271573540625,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2987",6.77,-3.80360132576662,7.29173058400621,2.28448638547777,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2988",6.78,-3.97323047528713,7.245532860904,2.17698856327673,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2989",6.79,-4.14282056401779,7.20038656785976,2.07022369523511,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2990",6.8,-4.32446550728455,7.15629375103434,1.96419320773585,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2991",6.81,-4.50571465384621,7.11325645657517,1.85889852714858,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2992",6.82,-4.6865672364332,7.07127673064951,1.75434107986284,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2993",6.83,-4.86702248779481,7.03035661940538,1.65052229224874,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2994",6.84,-5.04707964063613,6.99049816903495,1.54744359072034,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2995",6.85,-5.22673792772965,6.95170342566447,1.44510640162633,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2996",6.86,-5.40599658179118,6.91397443547542,1.34351215137005,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2997",6.87,-5.5848548355553,6.87731324463088,1.24266226633679,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2998",6.88,-5.76398362343742,6.84172189925709,1.14255817287517,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"2999",6.89,-5.9427608473908,6.80720244558158,1.04320129743432,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3000",6.9,-6.12117419010629,6.78534288654852,0.944593066348578,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3001",6.91,-6.29922295828725,6.83862870085331,0.84673490599906,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3002",6.92,-6.47690645860686,6.8978269262422,0.749628242798057,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3003",6.93,-6.65422399778577,6.97023219847179,0.653274503109024,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3004",6.94,-6.83117488251444,6.96307592903316,0.557675113326361,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3005",6.95,-7.00775841950551,6.92705138414533,0.462831499822414,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3006",6.96,-7.18397391545906,6.90011544666158,0.368745088981491,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3007",6.97,-7.35982067706006,6.88417950782334,0.275417307203618,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3008",6.98,-7.53529801102352,6.88541497408356,0.182849580858392,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3009",6.99,-7.71040522405155,6.88796856763177,0.0910433363285037,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3010",7,-7.88514162284282,6.89325374018273,0,-30.9852433218636,"EN","vmi_qwenft","gaze_duration"
"3011",4,40.9297409498878,107.8019858314,73.8034985105481,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3012",4.01,41.1073703165853,107.467807921484,73.7045152612428,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3013",4.02,41.2835352804047,107.133429683738,73.6048391288581,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3014",4.03,41.45822965867,106.798850272435,73.5044671880893,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3015",4.04,41.6314472686562,106.464068841805,73.4033965135816,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3016",4.05,41.8031819276448,106.129084545795,73.3016241798342,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3017",4.06,41.9734274529853,105.793896539129,73.1991472617937,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3018",4.07,42.1421776619578,105.458503975702,73.0959628339309,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3019",4.08,42.3094263718843,105.122906009884,72.9920679709893,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3020",4.09,42.4751673999858,104.78710179562,72.887459747437,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3021",4.1,42.6393945636421,104.451090487305,72.7821352380604,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3022",4.11,42.8021016801273,104.114871239117,72.676091517478,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3023",4.12,42.9632825667221,103.869563291669,72.5693256603389,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3024",4.13,43.1229310407517,103.649528746617,72.4618347414141,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3025",4.14,43.281040919513,103.428714650661,72.3536158352695,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3026",4.15,43.4376060202905,103.207117871083,72.2446660164405,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3027",4.16,43.5926201603843,102.984735275512,72.1349823596981,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3028",4.17,43.7460771571274,102.761563731329,72.0245619396632,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3029",4.18,43.8979708277969,102.537600106334,71.9134018312101,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3030",4.19,44.0482949896499,102.312841267202,71.8014991084672,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3031",4.2,44.1970434600657,102.087284082076,71.6888508465722,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3032",4.21,44.3442100562978,101.860925418198,71.5754541200249,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3033",4.22,44.4897885956516,101.633762142921,71.461306003416,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3034",4.23,44.6337728954336,101.40579112379,71.3464035714645,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3035",4.24,44.7761567729468,101.178506879092,71.2307438988149,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3036",4.25,44.9054986617742,100.957237481401,71.1143240600751,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3037",4.26,45.005636139643,100.735112960168,70.9971411298585,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3038",4.27,45.1044114134395,100.512130037544,70.8791921830289,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3039",4.28,45.201819280969,100.260980123975,70.7604742939757,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3040",4.29,45.2978545401456,99.9438490217078,70.6409845374929,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3041",4.3,45.3925119888103,99.6262689012623,70.5207199881563,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3042",4.31,45.4857864248509,99.3082380675236,70.3996777207423,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3043",4.32,45.5776726461104,98.9897548249859,70.2778548098034,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3044",4.33,45.668165450482,98.6708174783533,70.1552483300248,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3045",4.34,45.7572596357916,98.351424332225,70.0318553560056,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3046",4.35,45.8449499999502,98.0315736916257,69.9076729626062,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3047",4.36,45.9312313408208,97.7112638606542,69.7826982241822,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3048",4.37,46.0160984562012,97.3904931440834,69.6569282154105,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3049",4.38,46.0995461440801,97.0692598472044,69.5303600113262,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3050",4.39,46.1542603612922,96.7475622738179,69.4029906860798,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3051",4.4,46.0998899830315,96.4253987291835,69.2748173146606,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3052",4.41,46.0449407443372,96.1027675177441,69.1458369716009,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3053",4.42,45.9894105466705,95.7796669438881,69.0160467313896,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3054",4.43,45.9190209602054,95.4560953127529,68.8854436689459,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3055",4.44,45.8451792944673,95.132050929003,68.7540248589267,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3056",4.45,45.7708689645946,94.8075320968939,68.6217873757663,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3057",4.46,45.6960882960325,94.4825371214493,68.488728294289,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3058",4.47,45.6208356140961,94.1570643072274,68.3548446891094,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3059",4.48,45.5451092440519,93.8311119587379,68.2201336347916,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3060",4.49,45.5447730090408,93.5046783807926,68.0845922060606,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3061",4.5,45.6256454756552,93.1777618781526,67.9482174776237,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3062",4.51,45.7048658693888,92.8503607552221,67.8110065239955,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3063",4.52,45.7824284108578,92.5224733172035,67.6729564201332,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3064",4.53,45.8583273205744,92.1940978677661,67.5340642401123,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3065",4.54,45.9325568192167,91.865232712568,67.3943270591663,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3066",4.55,46.0051111272895,91.5358761557218,67.2537419516081,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3067",4.56,46.0759844654343,91.2060265020854,67.1123059922194,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3068",4.57,46.1301697224908,90.8756820563567,66.9700162556787,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3069",4.58,46.15115375239,90.5448411228494,66.8268698164218,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3070",4.59,46.1708163969161,90.2135020069682,66.6828637495135,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3071",4.6,46.1891531592587,89.8816630125564,66.5379951291684,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3072",4.61,46.2061595427044,89.5493224445965,66.3922610301989,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3073",4.62,46.1166804349172,89.2164786080031,66.2456585274006,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3074",4.63,46.017736345514,88.8831298072708,66.0981846953436,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3075",4.64,45.9182755006408,88.549274346836,65.9498366085337,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3076",4.65,45.8182961712771,88.2149105315667,65.8006113417428,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3077",4.66,45.7177966283844,87.8419115318422,65.6505059697215,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3078",4.67,45.6167751426452,87.4337960733742,65.4995175668693,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3079",4.68,45.5141779538415,87.0927320884954,65.3476432081027,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3080",4.69,45.3974949800593,86.795712658949,65.1948799678642,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3081",4.7,45.2804048423732,86.5013494743951,65.0412249209057,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3082",4.71,45.1629062051599,86.1979572494216,64.8866751418478,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3083",4.72,45.04499773287,85.8599874808053,64.7312277054037,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3084",4.73,44.9266780898774,85.5214957946618,64.5748796861931,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3085",4.74,44.693307388054,85.1824804956781,64.4176281588785,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3086",4.75,44.4506329118997,84.8429398882351,64.2594701979586,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3087",4.76,44.2083609533579,84.5656064968351,64.1004028783737,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3088",4.77,43.9664928070359,84.3076879411551,63.9404232745715,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3089",4.78,43.7250297678648,84.0486052241863,63.7795284612833,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3090",4.79,43.4839731306963,83.7883546248048,63.6177155131176,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3091",4.8,43.2433241903938,83.5266282431268,63.4549815047363,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3092",4.81,43.0030842418518,83.2184432511043,63.2913235107854,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3093",4.82,42.7632545798922,82.9094777757731,63.1267386058979,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3094",4.83,42.523836499369,82.6037964783676,62.9612238647052,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3095",4.84,42.2848312952542,82.2984482034581,62.7947763619395,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3096",4.85,42.0462402623962,81.9922964389216,62.6273931722332,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3097",4.86,41.808064695814,81.6853386728816,62.4590713703396,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3098",4.87,41.5703058899527,81.3775723928137,62.2898080305946,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3099",4.88,41.3376230563165,81.0689950873623,62.119600228107,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3100",4.89,41.2257138294565,80.7596042436511,61.9484450369833,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3101",4.9,41.1131450350864,80.4493973503762,61.7763395323697,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3102",4.91,40.999914642637,80.1383718950903,61.6032807886348,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3103",4.92,40.8860206218266,79.8265253658411,61.4292658805061,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3104",4.93,40.7714609423108,79.5138552506266,61.2542918826458,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3105",4.94,40.6562335737103,79.2003590372822,61.0783558696492,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3106",4.95,40.5403364858241,78.8860342140985,60.9014549163686,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3107",4.96,40.3762228209571,78.5708782684187,60.7235860970733,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3108",4.97,40.1222229037123,78.2548886889508,60.5447464868822,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3109",4.98,39.8670088191915,77.9380629631091,60.3649331601091,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3110",4.99,39.6116634715748,77.620398579064,60.1841431915437,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3111",5,39.3567579781237,77.3018930245662,60.0023736557059,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3112",5.01,39.1022936524733,76.982543787648,59.8196216273079,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3113",5.02,38.8482718085061,76.6623483566013,59.6358841812031,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3114",5.03,38.5946937595266,76.3413042190969,59.4511583918461,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3115",5.04,38.3415608188433,76.01940886282,59.2654413337405,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3116",5.05,38.088874300636,75.6966597763783,59.0787300819493,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3117",5.06,37.8366355178383,75.3767994712223,58.8910217106976,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3118",5.07,37.5848457845883,75.1734072187428,58.7023132950131,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3119",5.08,37.3335064139644,74.9681145273148,58.5126019092213,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3120",5.09,37.0826187197897,74.7609158541084,58.3218846281471,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3121",5.1,36.8321840156587,74.5518056561671,58.1301585264685,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3122",5.11,36.5822036151655,74.3407783905148,57.9374206788479,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3123",5.12,36.3326788315821,74.127828513991,57.7436681597373,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3124",5.13,36.0836109787352,73.91295048376,57.5488980439571,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3125",5.14,35.8350013700523,73.6961387567821,57.3531074060865,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3126",5.15,35.586851319413,73.4773877902369,57.1562933209683,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3127",5.16,35.3391621398078,73.2566920408024,56.9584528628699,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3128",5.17,35.091935145377,73.0340459658473,56.759583106837,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3129",5.18,34.8451716494044,72.8120601686317,56.559681127341,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3130",5.19,34.5988729655119,72.5945958737342,56.3587439990419,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3131",5.2,34.3530404073073,72.3750771866272,56.1567687966312,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3132",5.21,34.1076752882437,72.1534983178686,55.9537525946901,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3133",5.22,33.8627789218373,71.9298534780389,55.749692467833,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3134",5.23,33.6183526220433,71.7041368779669,55.5445854909723,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3135",5.24,33.3743977020016,71.4763427280376,55.3384287384798,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3136",5.25,33.1309154752833,71.2464652388365,55.131219284987,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3137",5.26,32.8879072559833,71.014498621312,54.9229542055324,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3138",5.27,32.6453743569019,70.7804370856205,54.7136305742292,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3139",5.28,32.4033180923044,70.5442748427798,54.5032454662108,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3140",5.29,32.1617397753894,70.3060061031838,54.2917959558704,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3141",5.3,31.9206407196927,70.0656250774426,54.0792791178495,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3142",5.31,31.6800222388182,69.823125976185,53.8656920268212,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3143",5.32,31.4398856465136,69.578503010132,53.651031757564,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3144",5.33,31.2002322562065,69.3317503898164,53.4352953846339,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3145",5.34,30.9610633812596,69.082862325705,53.2184799825202,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3146",5.35,30.7223803356985,68.8318330287278,53.0005826262301,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3147",5.36,30.4841844328282,68.5786567092939,52.7816003901948,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3148",5.37,30.2464769861664,68.3233275780358,52.5615303490683,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3149",5.38,30.0275655449203,68.0658398456253,52.3403695775922,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3150",5.39,29.8132626444647,67.8061877225812,52.118115150283,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3151",5.4,29.5994451333391,67.5443654196338,51.8947641419466,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3152",5.41,29.3861143062175,67.2803671472675,51.6703136270849,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3153",5.42,29.1732714581018,66.9778579632632,51.4447606804602,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3154",5.43,28.9609178837784,66.679219661046,51.218102376656,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3155",5.44,28.7490548782536,66.4108347552957,50.9903357904118,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3156",5.45,28.5376837361644,66.140552908352,50.7614579962261,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3157",5.46,28.3268057527054,65.8683691265622,50.5314660689703,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3158",5.47,28.1164222223435,65.5942784158138,50.300357083022,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3159",5.48,27.9065344404188,65.3182757825355,50.0681281133418,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3160",5.49,27.6971437013813,65.0403562326124,49.8347762343028,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3161",5.5,27.4882513004722,64.7605147724164,49.6002985208042,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3162",5.51,27.2798585323377,64.4787464079604,49.3646920473541,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3163",5.52,27.0719666916267,64.1950461452147,49.1279538884278,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3164",5.53,26.8645770737485,63.9094089906971,48.89008111907,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3165",5.54,26.6576909732299,63.6218299503152,48.6510708136849,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3166",5.55,26.4513096850266,63.3323040302584,48.4109200469754,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3167",5.56,26.2454345038809,63.0408262365893,48.1696258935065,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3168",5.57,26.0400667247892,62.7473915755369,47.9271854280208,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3169",5.58,25.8352076426938,62.451995053292,47.6835957252207,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3170",5.59,25.6308585525214,62.1546316760275,47.4388538597913,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3171",5.6,25.4270207487229,61.8552964496164,47.1929569060951,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3172",5.61,25.2236955267172,61.5539843805419,46.9459019391515,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3173",5.62,25.0208841810152,61.2506904747388,46.6976860333833,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3174",5.63,24.8168749027726,60.9454097383685,46.4483062634691,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3175",5.64,24.6122955809128,60.6381371776104,46.1977597040931,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3176",5.65,24.4081873861699,60.3288677986314,45.9460434299379,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3177",5.66,24.2045514967166,60.017596607527,45.6931545156055,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3178",5.67,24.0013890909549,59.7043186105659,45.4390900358755,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3179",5.68,23.7987013467313,59.3890288136064,45.1838470651021,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3180",5.69,23.5964894427245,59.0717222230876,44.9274226782503,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3181",5.7,23.3947545569858,58.7523938450205,44.6698139498324,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3182",5.71,23.1934978677337,58.4310386855338,44.4110179544843,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3183",5.72,22.9927205533501,58.1076517508556,44.1510317669499,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3184",5.73,22.7924237919652,57.7822280470647,43.8898524618096,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3185",5.74,22.5926087617603,57.4547625802458,43.6274771136574,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3186",5.75,22.3932766411895,57.1252503566996,43.3639027973085,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3187",5.76,22.1944286082657,56.7936863823834,43.0991265872248,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3188",5.77,21.9960658414427,56.4600656636021,42.8331455582248,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3189",5.78,21.7981895187663,56.1243832063685,42.5659567848214,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3190",5.79,21.6008008187228,55.7866340169796,42.2975573418317,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3191",5.8,21.4039009192756,55.4468131013974,42.0279443037139,-32.5005541967514,"EN","vmi_qwenft","total_duration"
"3192",5.81,21.2074909989304,55.1049154659246,41.7571147452929,-32.5005541967514,"EN","vmi_qwenft","total_duration"
